identifier,template_id,manipulation,split,template_split,entity_split,agent,recipient,event,changed_field,base,paraphrase,counterfactual,base_paraphrase_unigram_jaccard,base_paraphrase_unigram_multiset_f1,base_paraphrase_bigram_jaccard,base_paraphrase_edit_similarity,base_paraphrase_structural_edit_similarity,base_paraphrase_token_count,base_paraphrase_length_difference,base_counterfactual_unigram_jaccard,base_counterfactual_unigram_multiset_f1,base_counterfactual_bigram_jaccard,base_counterfactual_edit_similarity,base_counterfactual_structural_edit_similarity,base_counterfactual_token_count,base_counterfactual_length_difference,absolute_unigram_jaccard_gap,absolute_unigram_multiset_f1_gap,absolute_bigram_jaccard_gap,absolute_edit_similarity_gap,absolute_structural_edit_similarity_gap,absolute_length_difference_gap,match_score
event_state_style_0_008,event_state_style_0,event_state,dev,dev,dev,Inez,Noah,carry,event,Inez carried the plate because it was fragile.,"Because the plate was fragile, Inez transported it.","Because the plate was fragile, Inez dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_009,event_state_style_0,event_state,dev,dev,dev,Jonah,Ava,carry,event,Jonah carried the lantern because it was fragile.,"Because the lantern was fragile, Jonah transported it.","Because the lantern was fragile, Jonah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_010,event_state_style_0,event_state,dev,dev,dev,Keira,Ben,carry,event,Keira carried the glass because it was fragile.,"Because the glass was fragile, Keira transported it.","Because the glass was fragile, Keira dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_011,event_state_style_0,event_state,dev,dev,dev,Liam,Clara,carry,event,Liam carried the vase because it was fragile.,"Because the vase was fragile, Liam transported it.","Because the vase was fragile, Liam dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_012,event_state_style_0,event_state,dev,dev,dev,Maya,Diego,carry,event,Maya carried the box because it was fragile.,"Because the box was fragile, Maya transported it.","Because the box was fragile, Maya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_013,event_state_style_0,event_state,dev,dev,dev,Noah,Elena,carry,event,Noah carried the plate because it was fragile.,"Because the plate was fragile, Noah transported it.","Because the plate was fragile, Noah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_014,event_state_style_0,event_state,test_entity,dev,test,Priya,Victor,carry,event,Priya carried the lantern because it was fragile.,"Because the lantern was fragile, Priya transported it.","Because the lantern was fragile, Priya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_015,event_state_style_0,event_state,test_entity,dev,test,Owen,Priya,carry,event,Owen carried the glass because it was fragile.,"Because the glass was fragile, Owen transported it.","Because the glass was fragile, Owen dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_016,event_state_style_0,event_state,test_entity,dev,test,Rosa,Owen,carry,event,Rosa carried the vase because it was fragile.,"Because the vase was fragile, Rosa transported it.","Because the vase was fragile, Rosa dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_017,event_state_style_0,event_state,test_entity,dev,test,Theo,Rosa,carry,event,Theo carried the box because it was fragile.,"Because the box was fragile, Theo transported it.","Because the box was fragile, Theo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_018,event_state_style_0,event_state,test_entity,dev,test,Uma,Theo,carry,event,Uma carried the plate because it was fragile.,"Because the plate was fragile, Uma transported it.","Because the plate was fragile, Uma dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_019,event_state_style_0,event_state,test_entity,dev,test,Victor,Uma,carry,event,Victor carried the lantern because it was fragile.,"Because the lantern was fragile, Victor transported it.","Because the lantern was fragile, Victor dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_000,event_state_style_1,event_state,dev,dev,dev,Ava,Farid,carry,event,Ava carried the vase because it was fragile.,"Because the vase was fragile, Ava transported it.","Because the vase was fragile, Ava dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_001,event_state_style_1,event_state,dev,dev,dev,Ben,Grace,carry,event,Ben carried the box because it was fragile.,"Because the box was fragile, Ben transported it.","Because the box was fragile, Ben dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_002,event_state_style_1,event_state,dev,dev,dev,Clara,Hugo,carry,event,Clara carried the plate because it was fragile.,"Because the plate was fragile, Clara transported it.","Because the plate was fragile, Clara dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_003,event_state_style_1,event_state,dev,dev,dev,Diego,Inez,carry,event,Diego carried the lantern because it was fragile.,"Because the lantern was fragile, Diego transported it.","Because the lantern was fragile, Diego dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_004,event_state_style_1,event_state,dev,dev,dev,Elena,Jonah,carry,event,Elena carried the glass because it was fragile.,"Because the glass was fragile, Elena transported it.","Because the glass was fragile, Elena dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_005,event_state_style_1,event_state,dev,dev,dev,Farid,Keira,carry,event,Farid carried the vase because it was fragile.,"Because the vase was fragile, Farid transported it.","Because the vase was fragile, Farid dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_006,event_state_style_1,event_state,dev,dev,dev,Grace,Liam,carry,event,Grace carried the box because it was fragile.,"Because the box was fragile, Grace transported it.","Because the box was fragile, Grace dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_007,event_state_style_1,event_state,dev,dev,dev,Hugo,Maya,carry,event,Hugo carried the plate because it was fragile.,"Because the plate was fragile, Hugo transported it.","Because the plate was fragile, Hugo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_008,event_state_style_1,event_state,dev,dev,dev,Inez,Noah,carry,event,Inez carried the lantern because it was fragile.,"Because the lantern was fragile, Inez transported it.","Because the lantern was fragile, Inez dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_009,event_state_style_1,event_state,dev,dev,dev,Jonah,Ava,carry,event,Jonah carried the glass because it was fragile.,"Because the glass was fragile, Jonah transported it.","Because the glass was fragile, Jonah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_010,event_state_style_1,event_state,dev,dev,dev,Keira,Ben,carry,event,Keira carried the vase because it was fragile.,"Because the vase was fragile, Keira transported it.","Because the vase was fragile, Keira dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_011,event_state_style_1,event_state,dev,dev,dev,Liam,Clara,carry,event,Liam carried the box because it was fragile.,"Because the box was fragile, Liam transported it.","Because the box was fragile, Liam dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_012,event_state_style_1,event_state,dev,dev,dev,Maya,Diego,carry,event,Maya carried the plate because it was fragile.,"Because the plate was fragile, Maya transported it.","Because the plate was fragile, Maya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_013,event_state_style_1,event_state,dev,dev,dev,Noah,Elena,carry,event,Noah carried the lantern because it was fragile.,"Because the lantern was fragile, Noah transported it.","Because the lantern was fragile, Noah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_014,event_state_style_1,event_state,test_entity,dev,test,Priya,Victor,carry,event,Priya carried the glass because it was fragile.,"Because the glass was fragile, Priya transported it.","Because the glass was fragile, Priya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_015,event_state_style_1,event_state,test_entity,dev,test,Owen,Priya,carry,event,Owen carried the vase because it was fragile.,"Because the vase was fragile, Owen transported it.","Because the vase was fragile, Owen dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_016,event_state_style_1,event_state,test_entity,dev,test,Rosa,Owen,carry,event,Rosa carried the box because it was fragile.,"Because the box was fragile, Rosa transported it.","Because the box was fragile, Rosa dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_017,event_state_style_1,event_state,test_entity,dev,test,Theo,Rosa,carry,event,Theo carried the plate because it was fragile.,"Because the plate was fragile, Theo transported it.","Because the plate was fragile, Theo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_018,event_state_style_1,event_state,test_entity,dev,test,Uma,Theo,carry,event,Uma carried the lantern because it was fragile.,"Because the lantern was fragile, Uma transported it.","Because the lantern was fragile, Uma dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_1_019,event_state_style_1,event_state,test_entity,dev,test,Victor,Uma,carry,event,Victor carried the glass because it was fragile.,"Because the glass was fragile, Victor transported it.","Because the glass was fragile, Victor dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_000,event_state_style_2,event_state,test_template,test,dev,Ava,Farid,carry,event,Ava carried the box because it was fragile.,"Because the box was fragile, Ava transported it.","Because the box was fragile, Ava dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_001,event_state_style_2,event_state,test_template,test,dev,Ben,Grace,carry,event,Ben carried the plate because it was fragile.,"Because the plate was fragile, Ben transported it.","Because the plate was fragile, Ben dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_002,event_state_style_2,event_state,test_template,test,dev,Clara,Hugo,carry,event,Clara carried the lantern because it was fragile.,"Because the lantern was fragile, Clara transported it.","Because the lantern was fragile, Clara dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_003,event_state_style_2,event_state,test_template,test,dev,Diego,Inez,carry,event,Diego carried the glass because it was fragile.,"Because the glass was fragile, Diego transported it.","Because the glass was fragile, Diego dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_004,event_state_style_2,event_state,test_template,test,dev,Elena,Jonah,carry,event,Elena carried the vase because it was fragile.,"Because the vase was fragile, Elena transported it.","Because the vase was fragile, Elena dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_005,event_state_style_2,event_state,test_template,test,dev,Farid,Keira,carry,event,Farid carried the box because it was fragile.,"Because the box was fragile, Farid transported it.","Because the box was fragile, Farid dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_006,event_state_style_2,event_state,test_template,test,dev,Grace,Liam,carry,event,Grace carried the plate because it was fragile.,"Because the plate was fragile, Grace transported it.","Because the plate was fragile, Grace dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_007,event_state_style_2,event_state,test_template,test,dev,Hugo,Maya,carry,event,Hugo carried the lantern because it was fragile.,"Because the lantern was fragile, Hugo transported it.","Because the lantern was fragile, Hugo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_008,event_state_style_2,event_state,test_template,test,dev,Inez,Noah,carry,event,Inez carried the glass because it was fragile.,"Because the glass was fragile, Inez transported it.","Because the glass was fragile, Inez dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_009,event_state_style_2,event_state,test_template,test,dev,Jonah,Ava,carry,event,Jonah carried the vase because it was fragile.,"Because the vase was fragile, Jonah transported it.","Because the vase was fragile, Jonah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_010,event_state_style_2,event_state,test_template,test,dev,Keira,Ben,carry,event,Keira carried the box because it was fragile.,"Because the box was fragile, Keira transported it.","Because the box was fragile, Keira dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_011,event_state_style_2,event_state,test_template,test,dev,Liam,Clara,carry,event,Liam carried the plate because it was fragile.,"Because the plate was fragile, Liam transported it.","Because the plate was fragile, Liam dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_012,event_state_style_2,event_state,test_template,test,dev,Maya,Diego,carry,event,Maya carried the lantern because it was fragile.,"Because the lantern was fragile, Maya transported it.","Because the lantern was fragile, Maya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_013,event_state_style_2,event_state,test_template,test,dev,Noah,Elena,carry,event,Noah carried the glass because it was fragile.,"Because the glass was fragile, Noah transported it.","Because the glass was fragile, Noah dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_014,event_state_style_2,event_state,test_both,test,test,Priya,Victor,carry,event,Priya carried the vase because it was fragile.,"Because the vase was fragile, Priya transported it.","Because the vase was fragile, Priya dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_015,event_state_style_2,event_state,test_both,test,test,Owen,Priya,carry,event,Owen carried the box because it was fragile.,"Because the box was fragile, Owen transported it.","Because the box was fragile, Owen dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_016,event_state_style_2,event_state,test_both,test,test,Rosa,Owen,carry,event,Rosa carried the plate because it was fragile.,"Because the plate was fragile, Rosa transported it.","Because the plate was fragile, Rosa dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_017,event_state_style_2,event_state,test_both,test,test,Theo,Rosa,carry,event,Theo carried the lantern because it was fragile.,"Because the lantern was fragile, Theo transported it.","Because the lantern was fragile, Theo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_018,event_state_style_2,event_state,test_both,test,test,Uma,Theo,carry,event,Uma carried the glass because it was fragile.,"Because the glass was fragile, Uma transported it.","Because the glass was fragile, Uma dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_2_019,event_state_style_2,event_state,test_both,test,test,Victor,Uma,carry,event,Victor carried the vase because it was fragile.,"Because the vase was fragile, Victor transported it.","Because the vase was fragile, Victor dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
