sentence_id,triple_id,variant,text,manipulation,template_id,split,template_split,entity_split,semantic_agent,semantic_recipient,event_lemma,event_state,cause_holder_role,causal_relation,role_assignment,polarity,temporal_relation,agent_identity_eligible,recipient_identity_eligible,role_assignment_eligible,event_state_eligible,cause_holder_role_eligible,causal_relation_eligible,polarity_eligible,temporal_relation_eligible
agent_recipient_style_1_017__base,agent_recipient_style_1_017,base,Theo gave Rosa the torch since she was locked out.,agent_recipient,agent_recipient_style_1,test_entity,dev,test,Theo,Rosa,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_017__paraphrase,agent_recipient_style_1_017,paraphrase,"Since Rosa was locked out, Theo gave her the torch.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Theo,Rosa,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_017__counterfactual,agent_recipient_style_1_017,counterfactual,"Since Theo was locked out, Rosa gave him the torch.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Rosa,Theo,give,,agent,causal,swapped,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_018__base,agent_recipient_style_1_018,base,Uma gave Theo the package since he was locked out.,agent_recipient,agent_recipient_style_1,test_entity,dev,test,Uma,Theo,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_018__paraphrase,agent_recipient_style_1_018,paraphrase,"Since Theo was locked out, Uma gave him the package.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Uma,Theo,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_018__counterfactual,agent_recipient_style_1_018,counterfactual,"Since Uma was locked out, Theo gave her the package.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Theo,Uma,give,,agent,causal,swapped,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_019__base,agent_recipient_style_1_019,base,Victor gave Uma the note since she was locked out.,agent_recipient,agent_recipient_style_1,test_entity,dev,test,Victor,Uma,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_019__paraphrase,agent_recipient_style_1_019,paraphrase,"Since Uma was locked out, Victor gave her the note.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Victor,Uma,give,,recipient,causal,preserved,,,False,False,True,False,True,False,False,False
agent_recipient_style_1_019__counterfactual,agent_recipient_style_1_019,counterfactual,"Since Victor was locked out, Uma gave him the note.",agent_recipient,agent_recipient_style_1,test_entity,dev,test,Uma,Victor,give,,agent,causal,swapped,,,False,False,True,False,True,False,False,False
agent_recipient_style_2_000__base,agent_recipient_style_2_000,base,Ava gave Farid the key when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Ava,Farid,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_000__paraphrase,agent_recipient_style_2_000,paraphrase,"When Farid was locked out, Ava gave him the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Ava,Farid,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_000__counterfactual,agent_recipient_style_2_000,counterfactual,"When Ava was locked out, Farid gave her the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Farid,Ava,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_001__base,agent_recipient_style_2_001,base,Ben gave Grace the map when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Ben,Grace,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_001__paraphrase,agent_recipient_style_2_001,paraphrase,"When Grace was locked out, Ben gave her the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Ben,Grace,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_001__counterfactual,agent_recipient_style_2_001,counterfactual,"When Ben was locked out, Grace gave him the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Grace,Ben,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_002__base,agent_recipient_style_2_002,base,Clara gave Hugo the torch when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Clara,Hugo,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_002__paraphrase,agent_recipient_style_2_002,paraphrase,"When Hugo was locked out, Clara gave him the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Clara,Hugo,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_002__counterfactual,agent_recipient_style_2_002,counterfactual,"When Clara was locked out, Hugo gave her the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Hugo,Clara,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_003__base,agent_recipient_style_2_003,base,Diego gave Inez the package when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Diego,Inez,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_003__paraphrase,agent_recipient_style_2_003,paraphrase,"When Inez was locked out, Diego gave her the package.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Diego,Inez,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_003__counterfactual,agent_recipient_style_2_003,counterfactual,"When Diego was locked out, Inez gave him the package.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Inez,Diego,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_004__base,agent_recipient_style_2_004,base,Elena gave Jonah the note when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Elena,Jonah,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_004__paraphrase,agent_recipient_style_2_004,paraphrase,"When Jonah was locked out, Elena gave him the note.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Elena,Jonah,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_004__counterfactual,agent_recipient_style_2_004,counterfactual,"When Elena was locked out, Jonah gave her the note.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Jonah,Elena,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_005__base,agent_recipient_style_2_005,base,Farid gave Keira the key when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Farid,Keira,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_005__paraphrase,agent_recipient_style_2_005,paraphrase,"When Keira was locked out, Farid gave her the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Farid,Keira,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_005__counterfactual,agent_recipient_style_2_005,counterfactual,"When Farid was locked out, Keira gave him the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Keira,Farid,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_006__base,agent_recipient_style_2_006,base,Grace gave Liam the map when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Grace,Liam,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_006__paraphrase,agent_recipient_style_2_006,paraphrase,"When Liam was locked out, Grace gave him the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Grace,Liam,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_006__counterfactual,agent_recipient_style_2_006,counterfactual,"When Grace was locked out, Liam gave her the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Liam,Grace,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_007__base,agent_recipient_style_2_007,base,Hugo gave Maya the torch when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Hugo,Maya,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_007__paraphrase,agent_recipient_style_2_007,paraphrase,"When Maya was locked out, Hugo gave her the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Hugo,Maya,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_007__counterfactual,agent_recipient_style_2_007,counterfactual,"When Hugo was locked out, Maya gave him the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Maya,Hugo,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_008__base,agent_recipient_style_2_008,base,Inez gave Noah the package when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Inez,Noah,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_008__paraphrase,agent_recipient_style_2_008,paraphrase,"When Noah was locked out, Inez gave him the package.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Inez,Noah,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_008__counterfactual,agent_recipient_style_2_008,counterfactual,"When Inez was locked out, Noah gave her the package.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Noah,Inez,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_009__base,agent_recipient_style_2_009,base,Jonah gave Ava the note when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Jonah,Ava,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_009__paraphrase,agent_recipient_style_2_009,paraphrase,"When Ava was locked out, Jonah gave her the note.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Jonah,Ava,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_009__counterfactual,agent_recipient_style_2_009,counterfactual,"When Jonah was locked out, Ava gave him the note.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Ava,Jonah,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_010__base,agent_recipient_style_2_010,base,Keira gave Ben the key when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Keira,Ben,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_010__paraphrase,agent_recipient_style_2_010,paraphrase,"When Ben was locked out, Keira gave him the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Keira,Ben,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_010__counterfactual,agent_recipient_style_2_010,counterfactual,"When Keira was locked out, Ben gave her the key.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Ben,Keira,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_011__base,agent_recipient_style_2_011,base,Liam gave Clara the map when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Liam,Clara,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_011__paraphrase,agent_recipient_style_2_011,paraphrase,"When Clara was locked out, Liam gave her the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Liam,Clara,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_011__counterfactual,agent_recipient_style_2_011,counterfactual,"When Liam was locked out, Clara gave him the map.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Clara,Liam,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_012__base,agent_recipient_style_2_012,base,Maya gave Diego the torch when he was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Maya,Diego,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_012__paraphrase,agent_recipient_style_2_012,paraphrase,"When Diego was locked out, Maya gave him the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Maya,Diego,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_012__counterfactual,agent_recipient_style_2_012,counterfactual,"When Maya was locked out, Diego gave her the torch.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Diego,Maya,give,,agent,causal,swapped,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_013__base,agent_recipient_style_2_013,base,Noah gave Elena the package when she was locked out.,agent_recipient,agent_recipient_style_2,test_template,test,dev,Noah,Elena,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
agent_recipient_style_2_013__paraphrase,agent_recipient_style_2_013,paraphrase,"When Elena was locked out, Noah gave her the package.",agent_recipient,agent_recipient_style_2,test_template,test,dev,Noah,Elena,give,,recipient,causal,preserved,,,True,True,True,False,True,False,False,False
